# partB22_aligned_directed.py; one row per variant, subject, run and W = 60 window; git=a9d9ca4
variant,subject,run,window,A_other,A_same,winsign,B,D,Sym,D_plus_Sym,Both,rms_anti,residual,sd_r1,sd_absq
ts_demean,2,DMT,11,0.00060467691,0.00073860642,0.0062723428,0.024560428,-0.036714978,-0.0041157864,-0.040830764,-0.042467104,0.11205414,-0.041714844,0.026595226,0.18959819
ts_demean,2,DMT,12,-0.00096946642,-0.00062569822,0.0054214554,0.024372069,-0.035576968,-0.0075408737,-0.043117842,-0.044683336,0.10903492,-0.044604868,0.026545824,0.19448699
ts_demean,2,DMT,13,-0.0058266718,-0.0034007267,0.0056353058,0.027223255,-0.039040987,0.0020709292,-0.036970058,-0.038639689,0.11255515,-0.037636806,0.025809947,0.20331682
ts_demean,2,DMT,14,-0.0030341809,-0.00049903651,0.0058809745,0.029432033,-0.043679588,-0.0063763962,-0.050055985,-0.052005185,0.11796271,-0.048968255,0.027349031,0.21712001
ts_demean,2,PCB,1,0.0006762476,0.00032340475,0.0022521722,0.0059164458,-0.042806604,0.0021868085,-0.040619795,-0.041552118,0.11604297,-0.041180494,0.023844379,0.20700215
ts_demean,2,PCB,2,-0.003082018,-0.0010033611,0.0041102514,0.018043928,-0.040455584,0.00062180059,-0.039833784,-0.040733173,0.11024191,-0.040004634,0.025223831,0.20537907
ts_demean,2,PCB,3,-0.0060403897,-0.005479615,0.002705461,0.016291113,-0.042888432,0.0058372875,-0.037051144,-0.036838085,0.119537,-0.036070704,0.035575999,0.20320527
ts_demean,2,PCB,4,-0.0015066157,0.0014434718,0.0075413079,0.032027458,-0.031587726,-0.01153562,-0.043123346,-0.045147906,0.093508871,-0.045859583,0.02566933,0.21424361
ts_demean,2,PCB,5,-0.001630233,-0.00066406117,0.00041122986,0.023269259,-0.04242056,0.0075674804,-0.03485308,-0.035649524,0.11665886,-0.030093565,0.023210614,0.2035815
ts_demean,2,PCB,6,-0.0014123906,-0.001290228,0.0087296842,0.0359154,-0.043560875,-0.027995545,-0.07155642,-0.074186842,0.1070508,-0.073670297,0.033688962,0.23062655
ts_demean,2,PCB,7,-0.0016803914,-0.0022221418,0.0074569492,0.024576915,-0.057429993,-0.011724731,-0.069154724,-0.073025149,0.1380315,-0.073042931,0.025077147,0.22803866
ts_demean,2,PCB,8,-0.0004780797,0.00033192258,0.0027588674,0.015798459,-0.038222715,-0.0059605741,-0.044183289,-0.045390681,0.11038191,-0.043417976,0.030326631,0.20791787
ts_demean,2,PCB,9,0.0010646485,0.0011683404,0.0040328353,0.017553634,-0.037453193,-0.0038175312,-0.041270725,-0.042349396,0.10567528,-0.042751237,0.029906301,0.201842
ts_demean,2,PCB,10,-0.004767273,-0.0047368495,-0.0070880464,0.011157268,-0.048131468,0.040335616,-0.0077958522,-0.0059398276,0.1278734,-0.005983443,0.023203973,0.20908009
ts_demean,2,PCB,11,-0.0025765771,-0.0012848339,0.0034957677,0.026508141,-0.039683972,0.0050052076,-0.034678764,-0.035176597,0.10907534,-0.034719948,0.029746945,0.19794644
ts_demean,2,PCB,12,-0.0039299909,-0.0020963787,0.0032417361,0.021425857,-0.043060826,-0.00246085,-0.045521676,-0.04619419,0.11626865,-0.045686529,0.028747379,0.20872026
ts_demean,2,PCB,13,-0.0019099174,-0.002034878,0.0022583215,0.014490996,-0.044592821,0.007690189,-0.036902632,-0.037547742,0.12976604,-0.038000387,0.027073181,0.1978727
ts_demean,2,PCB,14,-0.0041397828,-0.0033118276,0.00020961177,0.01038976,-0.046874766,0.012636275,-0.034238491,-0.033350974,0.13001992,-0.033042945,0.026640124,0.19464172
ts_demean,3,DMT,1,0.00060319668,-0.0025459614,0.00068423433,0.029949968,-0.047037879,0.0075844216,-0.039453457,-0.040206875,0.11690861,-0.039377362,0.021920358,0.21765136
ts_demean,3,DMT,2,-0.0007981967,-0.0049505896,-0.0023534474,0.022203954,-0.040115104,0.020323097,-0.019792008,-0.018952215,0.1136204,-0.01815351,0.029630289,0.19851832
ts_demean,3,DMT,3,0.002392033,-0.0017713373,0.0051351995,0.029187946,-0.036108845,-0.0063938256,-0.042502671,-0.0437799,0.10773667,-0.042760157,0.03225591,0.1940587
ts_demean,3,DMT,4,0.0014066115,-3.5342409e-05,0.0065918578,0.030928801,-0.033306422,-0.010272425,-0.043578846,-0.044822472,0.10214831,-0.044826847,0.031588487,0.19047545
ts_demean,3,DMT,5,-0.0045849852,-0.0058035265,-0.00096564161,0.030131832,-0.045131672,0.015585619,-0.029546054,-0.030246167,0.12240659,-0.029544522,0.030030335,0.20201556
ts_demean,3,DMT,6,-0.009214237,-0.014640897,-0.01848802,-0.017147937,-0.056931874,0.063515446,0.0065835718,0.011564623,0.1594918,0.012286955,0.035578964,0.21234645
ts_demean,3,DMT,7,-0.0044834922,-0.0081423152,-0.0085732487,0.023509405,-0.057776485,0.037664711,-0.020111773,-0.017165592,0.14388678,-0.016981953,0.03124029,0.20830851
ts_demean,3,DMT,8,-0.0012333822,-0.0043881329,0.0032000263,0.023309722,-0.038590906,0.0011876875,-0.037403218,-0.038815692,0.11978582,-0.038532853,0.028429351,0.18727914
ts_demean,3,DMT,9,0.00021135649,-0.0031641904,0.0053522698,0.023052233,-0.038218269,-0.0039321136,-0.042150383,-0.043616569,0.11155667,-0.043572031,0.028063759,0.19913725
ts_demean,3,DMT,10,0.0052772817,-0.00085087191,0.0077768915,0.026177516,-0.038255797,-0.009948141,-0.048203938,-0.050530709,0.1110054,-0.050338109,0.029318975,0.20248818
ts_demean,3,DMT,11,0.00051118638,-0.00076672449,0.0038433833,0.01725541,-0.034457547,0.0037325377,-0.03072501,-0.031897057,0.11462399,-0.031515319,0.026902421,0.17948146
ts_demean,3,DMT,12,-0.00048027763,-0.00026164917,0.0042902612,0.020529355,-0.035159342,0.00019589363,-0.034963448,-0.03611197,0.11446329,-0.035289426,0.02743671,0.17742683
ts_demean,3,DMT,13,-0.0024628872,-0.0015699293,0.0036055519,0.013635195,-0.037061855,0.0023913185,-0.034670537,-0.035541317,0.1161562,-0.035680688,0.031179424,0.17997529
ts_demean,3,DMT,14,0.0018468317,0.0038922973,0.0058625806,0.017172381,-0.034404242,-0.00019951353,-0.034603756,-0.035861748,0.11096124,-0.03549368,0.027846389,0.17864154
ts_demean,3,PCB,1,-0.0038165839,-0.0069891992,-0.0033759316,-0.0085958978,-0.049876863,0.026837636,-0.023039227,-0.021508106,0.1305029,-0.020724756,0.029421641,0.21340636
ts_demean,3,PCB,2,-0.0033366315,0.0014947409,0.0040444724,0.014826706,-0.048199464,0.0022182542,-0.04598121,-0.046804073,0.1303792,-0.048211362,0.026764126,0.21153509
ts_demean,3,PCB,3,-0.0014897575,0.0043204531,0.0065034666,0.023599207,-0.035326956,-0.018858054,-0.05418501,-0.056173635,0.092269914,-0.05590402,0.026048584,0.22904445
ts_demean,3,PCB,4,-0.00056905671,0.0047332009,0.0089174711,0.031380298,-0.02957427,-0.028311402,-0.057885672,-0.059802526,0.083845255,-0.05943944,0.027156034,0.2151403
ts_demean,3,PCB,5,-0.0020405137,0.0018883383,0.00071165468,0.018851002,-0.041808396,0.0099367621,-0.031871633,-0.032403287,0.11521297,-0.032450266,0.02572004,0.20543234
ts_demean,3,PCB,6,0.0038674247,0.0055488757,0.0073826705,0.026699174,-0.037488654,-0.024870338,-0.062358992,-0.064590837,0.10282891,-0.062870194,0.032143788,0.2161502
ts_demean,3,PCB,7,-0.0058311958,-0.002586702,0.0026407407,0.019667333,-0.047170356,0.0076645774,-0.039505779,-0.041427584,0.13233121,-0.040921497,0.025483918,0.19999966
ts_demean,3,PCB,8,-0.0043819056,0.0018026967,0.0035012845,0.02432467,-0.033952821,0.010256977,-0.023695844,-0.024468584,0.097566048,-0.023033448,0.027257268,0.21287182
ts_demean,3,PCB,9,0.0014391491,0.0084272806,0.010426644,0.036795297,-0.028836315,-0.02368633,-0.052522645,-0.054731562,0.085901133,-0.054256996,0.02355124,0.20484055
ts_demean,3,PCB,10,-0.0027876211,0.0024854541,0.007023338,0.02898253,-0.035604297,-0.011471205,-0.047075502,-0.049112817,0.10059491,-0.048563436,0.026945598,0.21063058
ts_demean,3,PCB,11,-0.0036713303,0.00041692531,0.0048644443,0.021326692,-0.035893887,-0.0085593982,-0.044453285,-0.045950048,0.098561496,-0.044493062,0.026863279,0.20791255
ts_demean,3,PCB,12,0.0041128576,0.0069167588,0.011266465,0.038917512,-0.034590984,-0.036970152,-0.071561136,-0.074219235,0.096957505,-0.072692079,0.031327126,0.20664687
ts_demean,3,PCB,13,-0.0016923745,0.0022788101,0.0060985786,0.018510308,-0.033489219,-0.0078499448,-0.041339164,-0.04275548,0.093978411,-0.043112156,0.026110411,0.21655073
ts_demean,3,PCB,14,0.00091699302,0.0061813368,0.0065520764,0.023692647,-0.035450141,-0.01610129,-0.051551431,-0.053391296,0.09867358,-0.052628431,0.023101441,0.21671254
ts_demean,4,DMT,1,-0.0030507635,-0.00099380461,0.0015053188,0.019132615,-0.050787436,0.0067827974,-0.044004639,-0.043381679,0.12578989,-0.042444104,0.030268493,0.20727139
ts_demean,4,DMT,2,0.0020836333,0.0035492077,0.0074080154,0.026153294,-0.036024722,-0.017777671,-0.053802393,-0.055612895,0.10009368,-0.055370197,0.029369753,0.19494299
ts_demean,4,DMT,3,-0.00028805825,0.00057414359,0.0051026215,0.020920236,-0.032021873,-0.0071617508,-0.039183624,-0.040053933,0.095634977,-0.039991065,0.032012319,0.19883906
ts_demean,4,DMT,4,-0.005151529,-0.0031568654,0.0025904634,0.037827876,-0.037144495,0.0088694964,-0.028274999,-0.028661244,0.10247634,-0.028551386,0.023347705,0.19792638
ts_demean,4,DMT,5,-0.0033945278,-0.0014695363,0.0031248266,0.025583355,-0.035929845,0.0053560919,-0.030573753,-0.030919231,0.10510958,-0.030159808,0.031420358,0.19022555
ts_demean,4,DMT,6,-0.0019611036,-5.8459035e-05,0.0011016689,0.013791694,-0.033801246,0.012083414,-0.021717832,-0.021561013,0.10669935,-0.021310197,0.02889303,0.18274509
ts_demean,4,DMT,7,-0.010861161,-0.0083868007,-0.0011630165,0.035970984,-0.035518214,0.021944706,-0.013573507,-0.013265295,0.11004814,-0.012846653,0.03724867,0.1935509
ts_demean,4,DMT,8,-0.0049843095,-0.0038040305,0.001923603,0.027984021,-0.034833911,0.0059141073,-0.028919804,-0.029500652,0.10925852,-0.031518327,0.031867978,0.18490098
ts_demean,4,DMT,9,-0.0056498122,-0.0036492792,0.0038185656,0.036486195,-0.038880729,-0.0016001015,-0.040480831,-0.041020689,0.1108359,-0.040249665,0.033593445,0.19043776
ts_demean,4,DMT,10,-0.00014389457,0.00089844139,0.0096803232,0.038791393,-0.034931322,-0.01648582,-0.051417143,-0.053390466,0.10464914,-0.053056486,0.032595824,0.18247359
ts_demean,4,DMT,11,-0.0013315404,-0.0018379706,0.0054851051,0.025981364,-0.036883642,-0.0031123055,-0.039995948,-0.041209403,0.11620626,-0.039859229,0.029419139,0.17815615
ts_demean,4,DMT,12,0.001611644,0.0011858037,0.003785411,0.032972688,-0.035544156,-0.0038417339,-0.03938589,-0.040491276,0.10641981,-0.040514603,0.031731712,0.19620332
ts_demean,4,DMT,13,-0.0038191922,-0.0021882255,0.0062280651,0.032315011,-0.035504437,-0.0016152759,-0.037119713,-0.037951666,0.10490348,-0.037337899,0.034621505,0.18687115
ts_demean,4,DMT,14,0.0011561775,0.0018231657,0.0075605564,0.02800081,-0.031572982,-0.012123802,-0.043696785,-0.045240078,0.098815495,-0.045282684,0.025096457,0.18610643
ts_demean,4,PCB,1,0.00049827289,0.0016968037,0.0049830859,0.024939572,-0.041199498,-0.014686117,-0.055885615,-0.057652671,0.093407351,-0.057407506,0.021686478,0.22552839
ts_demean,4,PCB,2,0.0018032671,0.0028370451,0.006344654,0.030104057,-0.037917837,-0.014050788,-0.051968625,-0.053498361,0.10520243,-0.052002394,0.027571254,0.20032252
ts_demean,4,PCB,3,-0.0019820323,-0.0011983475,0.0047427452,0.036580897,-0.038058069,-0.0057273383,-0.043785408,-0.045304511,0.099610072,-0.044679752,0.030752939,0.22171352
ts_demean,4,PCB,4,-0.0042731226,-0.0047849111,0.0001577665,0.03222703,-0.037576408,0.011157664,-0.026418744,-0.025886662,0.11002838,-0.026029437,0.033105948,0.19722808
ts_demean,4,PCB,5,-0.0077645324,-0.0081918132,-0.0023702106,0.035595535,-0.044838831,0.025255635,-0.019583195,-0.018267313,0.12059843,-0.01568726,0.037846039,0.19775694
ts_demean,4,PCB,6,-0.0060814585,-0.0055233619,0.0041776695,0.030843236,-0.038414491,0.005514716,-0.032899775,-0.033561371,0.11542992,-0.032228075,0.032621211,0.18652036
ts_demean,4,PCB,7,-0.0021433145,-0.0018474487,0.0071203647,0.045867843,-0.030173642,-0.001596113,-0.031769755,-0.032171071,0.093136493,-0.031588814,0.027778465,0.18843015
ts_demean,4,PCB,8,-0.00065734621,0.00083315668,0.0095774093,0.033855815,-0.033143678,-0.029476023,-0.062619701,-0.064548945,0.089451498,-0.063474472,0.027446817,0.20254157
ts_demean,4,PCB,9,0.0010062676,0.0013206356,0.0099536066,0.03931409,-0.0319448,-0.0079246848,-0.039869484,-0.042145455,0.10500359,-0.041577204,0.027887993,0.17504912
ts_demean,4,PCB,10,-0.0023734863,-0.0022012365,0.005232738,0.023026699,-0.044796755,-0.0066496696,-0.051446425,-0.052582585,0.12158268,-0.050428553,0.035856859,0.19508477
ts_demean,4,PCB,11,0.0017015683,0.0027617513,0.0079678366,0.029585674,-0.036484059,-0.020321307,-0.056805366,-0.059029076,0.096650573,-0.058761915,0.029727113,0.19993572
ts_demean,4,PCB,12,-0.0019774154,-0.0019550468,0.0031785901,0.021809714,-0.034324349,0.0007362586,-0.033588091,-0.034136286,0.10894012,-0.033455719,0.02967615,0.17890738
ts_demean,4,PCB,13,-0.0020827016,-0.0017508016,0.0043835987,0.025560276,-0.033975174,-0.0018124077,-0.035787582,-0.036481662,0.095081276,-0.035912383,0.025958251,0.19544382
ts_demean,4,PCB,14,-0.0044743637,-0.0037689967,0.0047339141,0.026433663,-0.034150591,-0.0011098735,-0.035260465,-0.036026739,0.10541641,-0.035405356,0.030463258,0.18381046
ts_demean,5,DMT,1,0.00048695696,-0.0028446751,0.0040477303,0.031985287,-0.038418178,0.0053980644,-0.033020113,-0.033701168,0.11391386,-0.034540269,0.026518075,0.18954563
ts_demean,5,DMT,2,-5.2093188e-05,0.0010269051,0.0060223647,0.026534517,-0.040335496,-0.0095739465,-0.049909443,-0.05169575,0.11226883,-0.05093904,0.030656814,0.19640212
ts_demean,5,DMT,3,-0.00015598178,1.3572878e-05,0.0055420075,0.026607616,-0.03043663,-0.0016881296,-0.03212476,-0.033066823,0.10008712,-0.033089316,0.028038865,0.18266901
ts_demean,5,DMT,4,0.0042875402,0.004952957,0.010889454,0.03521427,-0.032525599,-0.016002407,-0.048528006,-0.050866384,0.10066944,-0.048798695,0.025722343,0.18183418
ts_demean,5,DMT,5,0.0040263131,0.0063164367,0.0097828402,0.020009405,-0.047608278,-0.031396523,-0.0790048,-0.082100257,0.10927796,-0.080888909,0.028899813,0.20689825
ts_demean,5,DMT,6,-0.0040157886,-0.0075488155,-0.0036617347,0.010233893,-0.039757694,0.019563552,-0.020194142,-0.019731302,0.13057954,-0.01989934,0.036637726,0.17687084
ts_demean,5,DMT,7,0.001389654,-0.00074091148,3.0657638e-05,0.0083722321,-0.059375958,0.010118964,-0.049256993,-0.047562619,0.13220049,-0.044597561,0.03589893,0.22427701
ts_demean,5,DMT,8,-0.00016760273,-0.0032298162,0.0037171285,0.024201729,-0.033052048,0.0035717293,-0.029480319,-0.030455894,0.10741088,-0.030017376,0.028028946,0.18345426
ts_demean,5,DMT,9,-0.0020585691,-0.0031653556,0.0022798033,0.01435662,-0.033540829,0.0059151957,-0.027625634,-0.028120193,0.11161548,-0.027681769,0.034508504,0.17937937
ts_demean,5,DMT,10,-0.00076822708,-0.002199708,0.0028721378,0.023186629,-0.039117318,0.0012005651,-0.037916753,-0.038028339,0.11392472,-0.037726722,0.032033148,0.20262895
ts_demean,5,DMT,11,0.0018544823,0.0037435846,0.0099100781,0.03258963,-0.036642304,-0.027588497,-0.0642308,-0.066889362,0.098615076,-0.066477036,0.023090736,0.19708769
ts_demean,5,DMT,12,-0.0025723678,-0.00049963778,0.0071550632,0.025305011,-0.034042465,-0.0071263681,-0.041168833,-0.042472942,0.10468167,-0.042283789,0.030116945,0.18781806
ts_demean,5,DMT,13,-0.00095045008,-0.0018333595,0.0044460421,0.028853569,-0.039875439,0.0012703902,-0.038605049,-0.039726413,0.11817776,-0.039534682,0.035803441,0.19354574
ts_demean,5,DMT,14,-0.0028192579,-0.0059491245,-0.00036216373,0.02306212,-0.040963179,0.021164264,-0.019798915,-0.019068083,0.12123886,-0.018673983,0.038972144,0.18541351
ts_demean,5,PCB,1,0.00074035417,0.0014621281,0.0029681575,0.01301621,-0.037293242,0.0027704139,-0.034522828,-0.035332007,0.11083243,-0.033800501,0.02761659,0.19180945
ts_demean,5,PCB,2,-0.0014614406,0.0022013138,0.0068496329,0.020115663,-0.035539778,-0.011942743,-0.047482521,-0.048911789,0.099073449,-0.048410457,0.025626116,0.21227319
ts_demean,5,PCB,3,-0.0026293943,0.0029219184,0.010105243,0.033413206,-0.03718997,-0.036243715,-0.073433686,-0.076226954,0.091151929,-0.075726081,0.033379113,0.21705341
ts_demean,5,PCB,4,-0.0016491714,0.0045758943,0.009957275,0.036667849,-0.037916611,-0.018904168,-0.056820779,-0.059082619,0.10122505,-0.058985059,0.027522636,0.21999872
ts_demean,5,PCB,5,-0.0035235299,-0.0016028497,0.0030204716,0.026181018,-0.042498781,0.0087209336,-0.033777848,-0.035366337,0.12936339,-0.035056395,0.030142303,0.19472289
ts_demean,5,PCB,6,0.00081401486,0.00060975143,0.003827116,0.01186418,-0.040409048,0.0021495235,-0.038259525,-0.040149057,0.11368244,-0.040074145,0.024763928,0.20479433
ts_demean,5,PCB,7,0.00080995695,-0.00024761897,0.0022699956,0.015941734,-0.041274292,0.0079833346,-0.033290957,-0.033985496,0.11376543,-0.033845716,0.030670909,0.21322839
ts_demean,5,PCB,8,0.0035143368,0.0043508659,0.008350131,0.027296919,-0.037249444,-0.01377673,-0.051026174,-0.052958634,0.10210389,-0.052423871,0.025892851,0.20143141
ts_demean,5,PCB,9,-0.0014073748,-0.00031708521,0.0062870149,0.026385041,-0.037415126,-0.010410511,-0.047825637,-0.049205409,0.10704824,-0.049015125,0.032939353,0.20052999
ts_demean,5,PCB,10,-0.0031173595,-0.0024213068,0.0056248404,0.021810521,-0.037872295,-0.0047329273,-0.042605223,-0.043755787,0.10962322,-0.043435885,0.036233944,0.19783641
ts_demean,5,PCB,11,-0.00434821,-0.0036264086,0.0037150928,0.01736461,-0.03827521,0.00039729254,-0.037877917,-0.038671018,0.11336203,-0.038284833,0.032676874,0.19113481
ts_demean,5,PCB,12,0.0028161399,0.0035251459,0.0028215695,0.018979206,-0.037016579,0.0044004363,-0.032616143,-0.033349018,0.1078675,-0.033435796,0.026872183,0.20134229
ts_demean,5,PCB,13,-0.0050614552,-0.00085474085,-0.0011033404,0.022314619,-0.040244547,0.021712834,-0.018531712,-0.017979007,0.12698247,-0.017593382,0.034541081,0.18169228
ts_demean,5,PCB,14,-0.0044511365,-0.00074388191,0.0022221102,0.02839424,-0.031872229,0.012656363,-0.019215866,-0.019819318,0.10696882,-0.019343054,0.028498412,0.18866528
ts_demean,6,DMT,1,-0.00092188311,-0.0018503359,0.003086642,0.01535302,-0.041667268,0.0025604407,-0.039106827,-0.040004797,0.12112146,-0.040212674,0.028169896,0.18249806
ts_demean,6,DMT,2,0.0021028341,0.0024966236,0.010064507,0.030322208,-0.045801629,-0.030966363,-0.076767993,-0.080193148,0.10715701,-0.079907254,0.032266721,0.22323409
ts_demean,6,DMT,3,0.0013556271,-0.0025876329,0.0032078612,0.026523797,-0.045533573,0.0026007651,-0.042932807,-0.044100408,0.1251298,-0.04394801,0.032204961,0.20271291
ts_demean,6,DMT,4,0.0020744088,-0.00018950686,0.0058840006,0.030686701,-0.040301143,-0.010473344,-0.050774487,-0.052260176,0.10558004,-0.051028029,0.036008829,0.22234956
ts_demean,6,DMT,5,0.001877563,0.0037615932,0.011014392,0.040780296,-0.044405875,-0.052731816,-0.097137691,-0.10168656,0.095194028,-0.10340284,0.032257827,0.22871069
ts_demean,6,DMT,6,-6.6226323e-05,0.0023594801,0.00494145,0.037471895,-0.046125346,-0.0033036171,-0.049428963,-0.051051639,0.11707084,-0.051412023,0.03097315,0.20671908
ts_demean,6,DMT,7,-0.00068494894,0.0020734629,0.0036156477,0.015451905,-0.033822435,0.0022077281,-0.031614707,-0.032375768,0.11217353,-0.03226721,0.030568713,0.17750702
ts_demean,6,DMT,8,0.0019668892,0.0019883887,0.0080150467,0.032801916,-0.034729473,-0.01447838,-0.049207853,-0.051081105,0.10817366,-0.050670169,0.027329206,0.18209079
ts_demean,6,DMT,9,-0.00090868088,-0.0040218742,0.0028454803,0.029824783,-0.038707707,0.0076930778,-0.031014629,-0.031834026,0.11889336,-0.03068611,0.030101266,0.18330391
ts_demean,6,DMT,10,0.00085878221,0.0010876357,0.0052210228,0.025869139,-0.035195157,0.00013943567,-0.035055721,-0.035877719,0.11369306,-0.034268228,0.032666692,0.16878331
ts_demean,6,DMT,11,0.0020114299,0.0023978201,0.003732731,0.019373052,-0.045505008,0.00046335638,-0.045041651,-0.046665564,0.11506209,-0.046325681,0.023230593,0.2021182
ts_demean,6,DMT,12,0.0028445103,0.0055093593,0.0059083772,0.017610609,-0.041205634,-0.0028746507,-0.044080285,-0.045409402,0.12903068,-0.043026733,0.032883656,0.17789035
ts_demean,6,DMT,13,0.0012362545,-0.0010689802,0.00012710951,0.027702567,-0.038694305,0.011221328,-0.027472977,-0.027671122,0.11224136,-0.027873805,0.026672132,0.19390096
ts_demean,6,DMT,14,0.0019117989,-0.0011267337,0.0029686337,0.024131424,-0.040336535,0.00075829604,-0.039578239,-0.040143353,0.11406709,-0.039347371,0.02780056,0.19270989
ts_demean,6,PCB,1,-0.00500439,-0.00042614528,0.0034994748,0.019240198,-0.034978968,0.0075547379,-0.02742423,-0.028312954,0.11791681,-0.028143222,0.028546027,0.17236594
ts_demean,6,PCB,2,-0.0058064177,0.0022376925,0.0028470174,0.023034206,-0.034306902,0.0058657305,-0.028441172,-0.029006295,0.11060855,-0.028847634,0.033970687,0.18790498
ts_demean,6,PCB,3,0.00028456555,0.0048919266,0.0070958689,0.030970909,-0.031203963,-0.0046691593,-0.035873122,-0.036752974,0.10610237,-0.036763223,0.028674758,0.16596331
ts_demean,6,PCB,4,0.0017958689,0.004322657,0.0087118599,0.032578183,-0.033299042,-0.017396117,-0.050695158,-0.052502551,0.099389753,-0.052177981,0.030860928,0.20112682
ts_demean,6,PCB,5,0.00035377791,0.0022566227,0.0067716343,0.027097723,-0.035625344,-0.0083766609,-0.044002005,-0.045520951,0.10445642,-0.044726421,0.02574848,0.18444522
ts_demean,6,PCB,6,0.0017857951,0.0059986927,0.011701742,0.034311631,-0.037614143,-0.039817897,-0.07743204,-0.0810488,0.098672873,-0.080687864,0.02683478,0.21257124
ts_demean,6,PCB,7,0.00035955389,0.00082915303,-0.00045840995,-2.3123339e-05,-0.046257255,0.0085820553,-0.0376752,-0.037976236,0.11910398,-0.036907698,0.026044402,0.21599465
ts_demean,6,PCB,8,-0.00059801862,0.00036647334,0.0082821492,0.030326384,-0.037760633,-0.0083706416,-0.046131275,-0.048128435,0.11329286,-0.047869692,0.026526629,0.17939906
ts_demean,6,PCB,9,-0.0025596219,0.0032518505,0.0067539221,0.029736349,-0.040718982,-0.013487915,-0.054206897,-0.05590388,0.11536392,-0.05563456,0.031997528,0.19576395
ts_demean,6,PCB,10,-0.0020131896,0.0039385842,0.0040500857,0.017340602,-0.035251432,-0.0038331759,-0.039084608,-0.039599605,0.10523872,-0.039577326,0.034148517,0.1977176
ts_demean,6,PCB,11,-0.0014785522,0.0011476525,0.0067172483,0.027024471,-0.034053688,-0.0054157164,-0.039469405,-0.04093865,0.10979945,-0.040311567,0.030903112,0.17267138
ts_demean,6,PCB,12,-0.0013246684,0.0010847589,0.0097358898,0.038686724,-0.031704847,-0.015285845,-0.046990693,-0.048904833,0.10178079,-0.048972346,0.031710505,0.17707827
ts_demean,6,PCB,13,-0.003600786,0.00021236932,0.0027476818,0.021434219,-0.034351083,0.0069435253,-0.027407557,-0.027992213,0.1119021,-0.027234727,0.025910949,0.18183409
ts_demean,6,PCB,14,0.0022737296,0.0069289216,0.009468597,0.032431784,-0.036278723,-0.016713766,-0.052992489,-0.05514835,0.10940193,-0.054105258,0.031927845,0.18608167
ts_demean,7,DMT,1,0.0015580952,0.0031841569,0.0067289821,0.022947861,-0.033762573,-0.012638774,-0.046401348,-0.048077898,0.094777698,-0.045345655,0.027101098,0.20599129
ts_demean,7,DMT,2,0.003397811,0.0010383319,0.0076834327,0.028051347,-0.034305116,-0.032441245,-0.066746361,-0.068840717,0.092427234,-0.066193906,0.029221234,0.22262543
ts_demean,7,DMT,3,0.0029091971,-0.0015379155,0.01059023,0.029968173,-0.044648608,-0.072877563,-0.11752617,-0.12412255,0.089617936,-0.12388709,0.031633235,0.25830571
ts_demean,7,DMT,4,0.0027959245,0.0030834661,0.0095747977,0.030265562,-0.039071295,-0.035041187,-0.074112482,-0.076761116,0.098067902,-0.076545745,0.029150127,0.22539469
ts_demean,7,DMT,5,0.002470001,0.0051539912,0.0064253732,0.012926271,-0.045371963,-0.025939193,-0.071311156,-0.073340601,0.096443285,-0.072460597,0.032598337,0.22162719
ts_demean,7,DMT,6,0.0050548499,0.0080116855,0.0069125242,0.0084571173,-0.037946824,-0.012845995,-0.050792819,-0.052893715,0.11123969,-0.052254466,0.030570364,0.19324329
ts_demean,7,DMT,7,0.0038783411,0.0062772729,0.0069387428,0.028491866,-0.037558869,-0.010046887,-0.047605756,-0.049118878,0.10660215,-0.046882622,0.031678636,0.18694848
ts_demean,7,DMT,8,0.00034122656,-0.0011341334,0.0037347537,0.025193296,-0.045681796,-0.0031385146,-0.048820311,-0.050376542,0.11615029,-0.049878338,0.031209607,0.22494749
ts_demean,7,DMT,9,0.0015683589,-0.00059498454,-0.002699969,0.02647211,-0.041291868,0.015174571,-0.026117297,-0.02594852,0.095365657,-0.025726784,0.023257376,0.22432401
ts_demean,7,DMT,10,0.0028426881,-0.0026216438,0.0015480889,0.022431541,-0.040229389,0.011175022,-0.029054367,-0.028788572,0.1137247,-0.028708131,0.028626679,0.21949541
ts_demean,7,DMT,11,0.0020282376,0.00026841252,0.0032212445,0.028113656,-0.041408627,-0.0048271071,-0.046235734,-0.047940946,0.11105421,-0.047486178,0.026047332,0.2053251
ts_demean,7,DMT,12,0.0009743168,0.0060165091,0.0090458428,0.030401724,-0.053285206,-0.051819765,-0.10510497,-0.11026384,0.1030411,-0.10966803,0.030660882,0.22409842
ts_demean,7,DMT,13,-0.00085747107,-0.009279514,-0.0039237014,0.024620442,-0.040281647,0.026963373,-0.013318275,-0.012657591,0.12444584,-0.012012138,0.031500571,0.19528774
ts_demean,7,DMT,14,0.00088653263,-0.0058507788,-0.001237591,0.036000843,-0.040474579,0.014678134,-0.025796445,-0.026460713,0.10914022,-0.026938838,0.030027671,0.21105344
ts_demean,7,PCB,1,-0.0027983388,-0.0021178734,-0.00042733577,0.0061206989,-0.043868609,0.017564798,-0.026303811,-0.026616554,0.11635367,-0.026660047,0.025692569,0.22056445
ts_demean,7,PCB,2,-0.0025062279,-0.0019802994,0.0050214374,0.014742988,-0.040317808,-0.0090021039,-0.049319911,-0.050740804,0.10246938,-0.052367276,0.025087234,0.21902228
