# partB21_inference_revision.py; one row per quantity; git=a9d9ca4
group,label,set,field,source,quoted_at,n,mean,committed_mean,check,p_exact,committed_p,p_tol,pct_lo,pct_hi,inv_lo,inv_hi,t_lo,t_hi,width_ratio,zero_in_pct,zero_in_inv,zero_in_t,n_neg,grid_violations,note
pickle,sts ts_demean global-bins,early,did,notes/review_results/inference_rows_raw.pkl,,14,-0.1250279236662612,np.float64(-0.1250279236662612),ok,0.00341796875,0.00341796875,1e-09,np.float64(-0.18455322198007446),np.float64(-0.06199825224734225),-0.19399120710008846,-0.054090947862731956,np.float64(-0.19507152135820197),np.float64(-0.05498432597432043),np.float64(1.1415306906154101),no,no,no,12,0,
pickle,sts ts_demean global-bins,late,did,notes/review_results/inference_rows_raw.pkl,,14,-0.08622513570198402,np.float64(-0.08622513570198402),ok,0.0594482421875,0.0594482421875,1e-09,np.float64(-0.16399786611680858),np.float64(-0.00777848711032832),-0.1748759105807339,0.0029495552212174,np.float64(-0.17548282665459664),np.float64(0.0030325552506286074),np.float64(1.1383060599323902),no,yes,yes,10,0,
pickle,sts ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_raw.pkl,,14,-0.10891529262837216,np.float64(-0.10891529262837216),ok,0.00927734375,0.00927734375,1e-09,np.float64(-0.17578656247150395),np.float64(-0.042390449948675524),-0.18568423982104365,-0.030911314596041475,np.float64(-0.1866612350250995),np.float64(-0.031169350231644827),np.float64(1.1602506422255408),no,no,no,13,0,
pickle,sts ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_raw.pkl,,14,-0.12388293025142602,np.float64(-0.12388293025142602),ok,0.0057373046875,0.0057373046875,1e-09,np.float64(-0.1908037980639074),np.float64(-0.05479740371639854),-0.19966604468076316,-0.04554615060661682,np.float64(-0.20100319873652),np.float64(-0.04676266176633202),np.float64(1.1331812361730274),no,no,no,13,0,
pickle,PhiR ts_demean global-bins,primary,did,notes/review_results/inference_rows_raw.pkl,draft_v2.md:174,14,0.018013281674258138,np.float64(0.018013281674258138),ok,0.11767578125,0.11767578125,1e-09,np.float64(-0.00021410183025916008),np.float64(0.03799161133151555),-0.004026503501375182,0.04051626030232541,np.float64(-0.004104042224400934),np.float64(0.04013060557291721),np.float64(1.1658665711877398),yes,yes,yes,5,0,
pickle,PhiR ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_raw.pkl,,14,0.018048659481592847,np.float64(0.018048659481592847),ok,0.1170654296875,0.1170654296875,1e-09,np.float64(-0.00014331965590903383),np.float64(0.037800590750150916),-0.0039484999160620884,0.04058908578479077,np.float64(-0.004044419067613398),np.float64(0.040141738030799096),np.float64(1.1737742690257842),yes,yes,yes,5,0,
pickle,PhiR ts_demean global-bins,early,did,notes/review_results/inference_rows_raw.pkl,,14,0.013560073704657158,np.float64(0.013560073704657158),ok,0.2484130859375,0.2484130859375,1e-09,np.float64(-0.004353057178490243),np.float64(0.034389737839795875),-0.007851727977497615,0.036576206419107846,np.float64(-0.009041011260890859),np.float64(0.036161158670205175),np.float64(1.1467405584867076),yes,yes,yes,5,0,
pickle,PhiR ts_demean global-bins,late,did,notes/review_results/inference_rows_raw.pkl,,14,0.02157584804993892,np.float64(0.02157584804993892),ok,0.0855712890625,0.0855712890625,1e-09,np.float64(0.001078656392413428),np.float64(0.044521328959178354),-0.0032214710034955594,0.04707330529383871,np.float64(-0.0034993265601991376),np.float64(0.04665102266007698),np.float64(1.1577274906381205),no,yes,yes,5,0,
pickle,PhiR ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_raw.pkl,,14,0.01683142389408055,np.float64(0.01683142389408055),ok,0.083740234375,0.083740234375,1e-09,np.float64(0.001568092496768687),np.float64(0.03389561480794337),-0.002317864561735007,0.03611805399218318,np.float64(-0.0022727106703731327),np.float64(0.03593555845853423),np.float64(1.1889534305767693),no,yes,yes,4,0,
pickle,PhiR ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_raw.pkl,,14,0.014186728627569617,np.float64(0.014186728627569617),ok,0.135009765625,0.135009765625,1e-09,np.float64(-0.0012369479299879046),np.float64(0.030580623771712032),-0.004585292726569832,0.033195256637226236,np.float64(-0.0045728107492250016),np.float64(0.03294626800436423),np.float64(1.1874114630117276),yes,yes,yes,5,0,
pickle,autocorr ts_demean run-standardised bins,primary,did,notes/review_results/inference_rows_raw.pkl,,14,-0.38455693278105985,np.float64(-0.38455693278105985),ok,0.0003662109375,0.0003662109375,1e-09,np.float64(-0.5419163757762052),np.float64(-0.24635436512348105),-0.5547890402205216,-0.2208597254197579,np.float64(-0.5538941431269104),np.float64(-0.21521972243520923),np.float64(1.1298113518151691),no,no,no,13,0,
pickle,autocorr ts_demean run-standardised bins,sensitivity,did,notes/review_results/inference_rows_raw.pkl,,14,-0.3736855189086325,np.float64(-0.3736855189086325),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.5306245778452079),np.float64(-0.23562856653352826),-0.5427853655953221,-0.2120628708717122,np.float64(-0.5412285715915812),np.float64(-0.20614246622568383),np.float64(1.121108360933678),no,no,no,12,0,
pickle,autocorr ts_demean run-standardised bins,early,did,notes/review_results/inference_rows_raw.pkl,,14,-0.42022766953191926,np.float64(-0.42022766953191926),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(-0.5544618268077633),np.float64(-0.2918728640286999),-0.5746581990533273,-0.26760326077274865,np.float64(-0.5735644922919341),np.float64(-0.2668908467719044),np.float64(1.1693368031577467),no,no,no,14,0,
pickle,autocorr ts_demean run-standardised bins,late,did,notes/review_results/inference_rows_raw.pkl,,14,-0.3560203433803725,np.float64(-0.3560203433803725),ok,0.0010986328125,0.0010986328125,1e-09,np.float64(-0.5454914431190778),np.float64(-0.1849304190107959),-0.5620365756300507,-0.15772890142247098,np.float64(-0.5601395378529226),np.float64(-0.15190114890782233),np.float64(1.121329392735916),no,no,no,11,0,
pickle,autocorr ts_demean run-standardised bins,trend_a_placebo_line,did,notes/review_results/inference_rows_raw.pkl,,14,-0.4426565429181165,np.float64(-0.4426565429181165),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(-0.5985026189425421),np.float64(-0.3030583887868284),-0.6123208892442952,-0.2804185402935304,np.float64(-0.6107134897340873),np.float64(-0.2745995961021457),np.float64(1.1234010181069904),no,no,no,14,0,
pickle,autocorr ts_demean run-standardised bins,trend_b_shared_slope,did,notes/review_results/inference_rows_raw.pkl,,14,-0.4804710375931699,np.float64(-0.4804710375931699),ok,0.0001220703125,0.0001220703125,1e-09,np.float64(-0.6267726823837528),np.float64(-0.34561075597390245),-0.6435330162670571,-0.32253552422444925,np.float64(-0.6414020779045279),np.float64(-0.3195399972818119),np.float64(1.141681934468926),no,no,no,14,0,
pickle,sts ts_gsr W30,primary,did,notes/review_results/inference_rows_raw.pkl,S1_Text.md:17;supplementary.md:17,14,-0.06862571925426532,np.float64(-0.06862571925426532),ok,0.004150390625,0.004150390625,1e-09,np.float64(-0.10835987566843117),np.float64(-0.029308000958747762),-0.11424063572211998,-0.02421589083996821,np.float64(-0.1146747239389751),np.float64(-0.022576714569555546),np.float64(1.13880594499202),no,no,no,13,0,
pickle,sts ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_raw.pkl,supplementary.md:17,14,-0.06584647091486409,np.float64(-0.06584647091486409),ok,0.0067138671875,0.0067138671875,1e-09,np.float64(-0.10715435493291493),np.float64(-0.026121393728674364),-0.11153476740306659,-0.02120297726115708,np.float64(-0.11207383133725243),np.float64(-0.01961911049247575),np.float64(1.1147536607261777),no,no,no,12,0,
pickle,sts ts_gsr W30,early,did,notes/review_results/inference_rows_raw.pkl,,14,-0.08393765839266336,np.float64(-0.08393765839266336),ok,0.001220703125,0.001220703125,1e-09,np.float64(-0.12669265421516382),np.float64(-0.04511303182468227),-0.13026006979258592,-0.03794899691997431,np.float64(-0.13013885328079167),np.float64(-0.03773646350453504),np.float64(1.1315457238912419),no,no,no,13,0,
pickle,sts ts_gsr W30,late,did,notes/review_results/inference_rows_raw.pkl,,14,-0.05637616794354663,np.float64(-0.05637616794354663),ok,0.0321044921875,0.0321044921875,1e-09,np.float64(-0.10243067835943233),np.float64(-0.011751406891395387),-0.10810419484589776,-0.005310320531255073,np.float64(-0.10861047015241153),np.float64(-0.004141865734681727),np.float64(1.1335983698421743),no,no,no,11,0,
pickle,sts ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_raw.pkl,,14,-0.07662815337686531,np.float64(-0.07662815337686531),ok,0.0020751953125,0.0020751953125,1e-09,np.float64(-0.11467949143711817),np.float64(-0.038622225442396955),-0.11939277901030368,-0.03429860818725588,np.float64(-0.12013323757360109),np.float64(-0.03312306918012953),np.float64(1.1188171137909926),no,no,no,13,0,
pickle,sts ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_raw.pkl,,14,-0.08492369298090674,np.float64(-0.08492369298090674),ok,0.0009765625,0.0009765625,1e-09,np.float64(-0.1225331812768089),np.float64(-0.04947272970177574),-0.12555556280258812,-0.04389474447508993,np.float64(-0.12637539273720005),np.float64(-0.04347199322461344),np.float64(1.1177157623181735),no,no,no,13,0,
pickle,autocorr ts_gsr W30,primary,did,notes/review_results/inference_rows_raw.pkl,,14,-0.014163986551769212,np.float64(-0.014163986551769212),ok,0.0164794921875,0.0164794921875,1e-09,np.float64(-0.023277307011487332),np.float64(-0.004392215321376767),-0.02491997184556538,-0.0032056346168188978,np.float64(-0.025107221914587696),np.float64(-0.0032207511889507257),np.float64(1.14981370411442),no,no,no,13,0,
pickle,autocorr ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_raw.pkl,,14,-0.013903502033441659,np.float64(-0.013903502033441659),ok,0.02099609375,0.02099609375,1e-09,np.float64(-0.023417250377625945),np.float64(-0.0039961754864375285),-0.024901494734707347,-0.0027005313152704867,np.float64(-0.025047009478640386),np.float64(-0.0027599945882429335),np.float64(1.1431377276398698),no,no,no,11,0,
pickle,autocorr ts_gsr W30,early,did,notes/review_results/inference_rows_raw.pkl,,14,-0.02003007903402205,np.float64(-0.02003007903402205),ok,0.001953125,0.001953125,1e-09,np.float64(-0.028852881192825974),np.float64(-0.010713470581660656),-0.03021555030699847,-0.009586944622889733,np.float64(-0.030388137225415425),np.float64(-0.009672020842628673),np.float64(1.1372257967087005),no,no,no,12,0,
pickle,autocorr ts_gsr W30,late,did,notes/review_results/inference_rows_raw.pkl,,14,-0.00947111256596699,np.float64(-0.00947111256596699),ok,0.12744140625,0.12744140625,1e-09,np.float64(-0.02015336270442243),np.float64(0.0015835914546157908),-0.0219349652332069,0.003169676141371965,np.float64(-0.022030129732038762),np.float64(0.003087904600104781),np.float64(1.15492912166539),yes,yes,yes,10,0,
pickle,autocorr ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_raw.pkl,,14,-0.015107595962561901,np.float64(-0.015107595962561901),ok,0.0089111328125,0.0089111328125,1e-09,np.float64(-0.02366048417798714),np.float64(-0.005877728507072926),-0.02505743573240219,-0.004783620187014382,np.float64(-0.025445507174808556),np.float64(-0.004769684750315247),np.float64(1.1400828938198826),no,no,no,12,0,
pickle,autocorr ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_raw.pkl,,14,-0.017745138349159067,np.float64(-0.017745138349159067),ok,0.0028076171875,0.0028076171875,1e-09,np.float64(-0.0262443367040753),np.float64(-0.008849784293369346),-0.027162901269510573,-0.007878136158483373,np.float64(-0.027604163452336506),np.float64(-0.007886113245981628),np.float64(1.108666935238751),no,no,no,13,0,
pickle,PhiR_deconv ts_gsr W30,primary,did,notes/review_results/inference_rows_w30.pkl,,14,0.030670866039169027,np.float64(0.030670866039169027),ok,0.0023193359375,0.0023193359375,1e-09,np.float64(0.014801572433288826),np.float64(0.047151813736639334),0.012338884898746072,0.04943184988380338,np.float64(0.012046475844635817),np.float64(0.049295256233702234),np.float64(1.1466055117559695),no,no,no,2,0,
pickle,PhiR_deconv ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_w30.pkl,,14,0.030926037056461988,np.float64(0.030926037056461988),ok,0.00244140625,0.00244140625,1e-09,np.float64(0.01523028670297642),np.float64(0.04758221678179624),0.012456292040301308,0.04964059076255811,np.float64(0.012345114146938934),np.float64(0.049506959965985045),np.float64(1.1493687897959644),no,no,no,2,0,
pickle,PhiR_deconv ts_gsr W30,early,did,notes/review_results/inference_rows_w30.pkl,,14,0.03796504255646143,np.float64(0.03796504255646143),ok,0.0023193359375,0.0023193359375,1e-09,np.float64(0.01845634657919873),np.float64(0.05905489784748857),0.014645565086216786,0.061284809820952385,np.float64(0.014790354818364451),np.float64(0.06113973029455841),np.float64(1.1487908626720862),no,no,no,1,0,
pickle,PhiR_deconv ts_gsr W30,late,did,notes/review_results/inference_rows_w30.pkl,,14,0.02483552482533515,np.float64(0.02483552482533515),ok,0.004150390625,0.004150390625,1e-09,np.float64(0.01116728359393744),np.float64(0.04032668917336952),0.008888768288441592,0.041658387642045464,np.float64(0.008195079305165352),np.float64(0.041475970345504945),np.float64(1.123809580560116),no,no,no,2,0,
pickle,PhiR_deconv ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_w30.pkl,,14,0.028262189775304862,np.float64(0.028262189775304862),ok,0.00146484375,0.00146484375,1e-09,np.float64(0.014965176747957692),np.float64(0.042590616715866995),0.012736785976555115,0.04443788610986886,np.float64(0.012246191412759302),np.float64(0.04427818813785042),np.float64(1.147532859934136),no,no,no,1,0,
pickle,PhiR_deconv ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_w30.pkl,,14,0.030355940252017103,np.float64(0.030355940252017103),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(0.017415472819308567),np.float64(0.043914012007435055),0.015593443471691327,0.04536516010544665,np.float64(0.015330405038215356),np.float64(0.045381475465818846),np.float64(1.123522939222834),no,no,no,1,0,
pickle,sts_deconv ts_gsr W30,primary,did,notes/review_results/inference_rows_w30.pkl,,14,-0.06706665423136796,np.float64(-0.06706665423136796),ok,0.0013427734375,0.0013427734375,1e-09,np.float64(-0.10115499291472073),np.float64(-0.035157918629995774),-0.10550693958007533,-0.03058013068661448,np.float64(-0.10535465826718377),np.float64(-0.02877865019555214),np.float64(1.1353050071615474),no,no,no,13,0,
pickle,sts_deconv ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_w30.pkl,,14,-0.0663615191743563,np.float64(-0.0663615191743563),ok,0.001708984375,0.001708984375,1e-09,np.float64(-0.10124928063362824),np.float64(-0.03493804426162232),-0.10458120186055275,-0.029785457991573915,np.float64(-0.10437670468832658),np.float64(-0.028346333660386018),np.float64(1.1279497708257895),no,no,no,12,0,
pickle,sts_deconv ts_gsr W30,early,did,notes/review_results/inference_rows_w30.pkl,,14,-0.08013221068861189,np.float64(-0.08013221068861189),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.11600791544682909),np.float64(-0.047646567478615516),-0.1192919204745981,-0.04171056712055814,np.float64(-0.1188750030183659),np.float64(-0.041389418358857864),np.float64(1.1348716147334232),no,no,no,13,0,
pickle,sts_deconv ts_gsr W30,late,did,notes/review_results/inference_rows_w30.pkl,,14,-0.056614209065572775,np.float64(-0.056614209065572775),ok,0.0093994140625,0.0093994140625,1e-09,np.float64(-0.09647545728092753),np.float64(-0.02131289802162298),-0.10001383507025811,-0.015589149303504475,np.float64(-0.09969235231149623),np.float64(-0.01353606581964932),np.float64(1.1232279288880453),no,no,no,11,0,
pickle,sts_deconv ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_w30.pkl,,14,-0.0694147809214495,np.float64(-0.0694147809214495),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.10257628112726333),np.float64(-0.039874016784664575),-0.10556161971617709,-0.034961271697965736,np.float64(-0.10551871240695317),np.float64(-0.033310849435945825),np.float64(1.1259616978496705),no,no,no,13,0,
pickle,sts_deconv ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_w30.pkl,,14,-0.07085284769770953,np.float64(-0.07085284769770953),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.10179330123984612),np.float64(-0.04299157998565394),-0.10431348114187566,-0.038792416137065966,np.float64(-0.10430326607444257),np.float64(-0.03740242932097648),np.float64(1.1142712085173607),no,no,no,13,0,
pickle,PhiR_deconv ts_demean W30,primary,did,notes/review_results/inference_rows_w30.pkl,,14,0.050877256088425374,np.float64(0.050877256088425374),ok,0.0013427734375,0.0013427734375,1e-09,np.float64(0.028585760210679913),np.float64(0.07287941777224004),0.025332766641711857,0.07640766624847303,np.float64(0.02559319700546393),np.float64(0.07616131517138681),np.float64(1.1530973601756946),no,no,no,1,0,
pickle,PhiR_deconv ts_demean W30,sensitivity,did,notes/review_results/inference_rows_w30.pkl,,14,0.05081626416176547,np.float64(0.05081626416176547),ok,0.00146484375,0.00146484375,1e-09,np.float64(0.028832543919535533),np.float64(0.07219391694373065),0.025088030313513122,0.07641832291549702,np.float64(0.025461831580827158),np.float64(0.07617069674270378),np.float64(1.1837792261177298),no,no,no,2,0,
pickle,PhiR_deconv ts_demean W30,early,did,notes/review_results/inference_rows_w30.pkl,,14,0.05008253386232493,np.float64(0.05008253386232493),ok,0.0023193359375,0.0023193359375,1e-09,np.float64(0.025065098663383297),np.float64(0.07433331405076381),0.02233041589697759,0.07749093153070752,np.float64(0.022486746650653054),np.float64(0.0776783210739968),np.float64(1.1195963807501472),no,no,no,1,0,
pickle,PhiR_deconv ts_demean W30,late,did,notes/review_results/inference_rows_w30.pkl,,14,0.05151303386930574,np.float64(0.05151303386930574),ok,0.001708984375,0.001708984375,1e-09,np.float64(0.02677272257364562),np.float64(0.07843408775356463),0.021963830455573145,0.08231536068328388,np.float64(0.021533026535783394),np.float64(0.08149304120282808),np.float64(1.1682140032019446),no,no,no,3,0,
pickle,PhiR_deconv ts_demean W30,trend_a_placebo_line,did,notes/review_results/inference_rows_w30.pkl,,14,0.0506758245569353,np.float64(0.0506758245569353),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(0.02893315637416022),np.float64(0.07271396437783453),0.025294576366865572,0.0762210776686707,np.float64(0.02551082595483752),np.float64(0.07584082315903308),np.float64(1.1632151991697164),no,no,no,1,0,
pickle,PhiR_deconv ts_demean W30,trend_b_shared_slope,did,notes/review_results/inference_rows_w30.pkl,,14,0.049093440412466154,np.float64(0.049093440412466154),ok,0.001220703125,0.001220703125,1e-09,np.float64(0.02756185412078676),np.float64(0.07024934807242893),0.02453194410963458,0.07394138573158583,np.float64(0.02467880201507477),np.float64(0.07350807880985753),np.float64(1.1574687817917804),no,no,no,2,0,
pickle,sts_deconv ts_demean W30,primary,did,notes/review_results/inference_rows_w30.pkl,,14,-0.07908655070098007,np.float64(-0.07908655070098007),ok,0.000732421875,0.000732421875,1e-09,np.float64(-0.11621516498932934),np.float64(-0.04555659574778734),-0.12018015357491352,-0.03999313141575737,np.float64(-0.11994630461536356),np.float64(-0.03822679678659659),np.float64(1.1348520500753663),no,no,no,12,0,
pickle,sts_deconv ts_demean W30,sensitivity,did,notes/review_results/inference_rows_w30.pkl,,14,-0.07812695192795752,np.float64(-0.07812695192795752),ok,0.000732421875,0.000732421875,1e-09,np.float64(-0.11511762148325248),np.float64(-0.044893906399497245),-0.1187634493987175,-0.03922797975211702,np.float64(-0.11840286110788018),np.float64(-0.037851042748034865),np.float64(1.1326012808029193),no,no,no,12,0,
pickle,sts_deconv ts_demean W30,early,did,notes/review_results/inference_rows_w30.pkl,,14,-0.08814117501933769,np.float64(-0.08814117501933769),ok,0.0003662109375,0.0003662109375,1e-09,np.float64(-0.1251262714307243),np.float64(-0.054887227117753006),-0.12791936730169248,-0.049456241316432406,np.float64(-0.12755638807530056),np.float64(-0.04872596196337482),np.float64(1.1170870383094038),no,no,no,13,0,
pickle,sts_deconv ts_demean W30,late,did,notes/review_results/inference_rows_w30.pkl,,14,-0.07184285124629397,np.float64(-0.07184285124629397),ok,0.0030517578125,0.0030517578125,1e-09,np.float64(-0.11453850014421445),np.float64(-0.03349297048097457),-0.1194716886589684,-0.026528058684252384,np.float64(-0.11891469095099635),np.float64(-0.024771011541591587),np.float64(1.1468076075375788),no,no,no,11,0,
pickle,sts_deconv ts_demean W30,trend_a_placebo_line,did,notes/review_results/inference_rows_w30.pkl,,14,-0.08193956607929419,np.float64(-0.08193956607929419),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.12141899229500203),np.float64(-0.04674699602698993),-0.12510453794750315,-0.04056511879491971,np.float64(-0.1251607852053595),np.float64(-0.038718346953228885),np.float64(1.1321435528408168),no,no,no,13,0,
pickle,sts_deconv ts_demean W30,trend_b_shared_slope,did,notes/review_results/inference_rows_w30.pkl,,14,-0.08107463672307468,np.float64(-0.08107463672307468),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.11970633276840716),np.float64(-0.04727571509855081),-0.12284525763108839,-0.040984184043000985,np.float64(-0.12236463865858944),np.float64(-0.039784634787559905),np.float64(1.130199855000764),no,no,no,13,0,
pickle,PhiR ts_gsr W30,primary,did,notes/review_results/inference_rows_w30.pkl,,14,0.0007234059600979717,np.float64(0.0007234059600979717),ok,0.91552734375,0.91552734375,1e-09,np.float64(-0.010845383102529546),np.float64(0.013527802823630112),-0.01277962900217016,0.014846089729370765,np.float64(-0.0132473842989496),np.float64(0.014694196219145543),np.float64(1.1334471749091422),yes,yes,yes,8,0,
pickle,PhiR ts_gsr W30,sensitivity,did,notes/review_results/inference_rows_w30.pkl,,14,0.0002593028437091828,np.float64(0.0002593028437091828),ok,0.968505859375,0.968505859375,1e-09,np.float64(-0.010853199175968898),np.float64(0.012657119143698712),-0.012914345975015229,0.013997675697597623,np.float64(-0.013311415343299682),np.float64(0.01383002103071805),np.float64(1.144689804140148),yes,yes,yes,8,0,
pickle,PhiR ts_gsr W30,early,did,notes/review_results/inference_rows_w30.pkl,,14,-0.00037835153445568703,np.float64(-0.00037835153445568703),ok,0.9622802734375,0.9622802734375,1e-09,np.float64(-0.013252414780696596),np.float64(0.014568943072709891),-0.01600153946292841,0.01590778034267181,np.float64(-0.016455544750281065),np.float64(0.01569884168136969),np.float64(1.1469361047628805),yes,yes,yes,9,0,
pickle,PhiR ts_gsr W30,late,did,notes/review_results/inference_rows_w30.pkl,,14,0.0016048119557409066,np.float64(0.0016048119557409066),ok,0.8033447265625,0.8033447265625,1e-09,np.float64(-0.009918803343018161),np.float64(0.013634142790055336),-0.011686090868759585,0.015229398722046927,np.float64(-0.01190659216211634),np.float64(0.015116216073598152),np.float64(1.142765301577762),yes,yes,yes,6,0,
pickle,PhiR ts_gsr W30,trend_a_placebo_line,did,notes/review_results/inference_rows_w30.pkl,,14,0.0012253389887729132,np.float64(0.0012253389887729132),ok,0.8377685546875,0.8377685546875,1e-09,np.float64(-0.00883877725247451),np.float64(0.012478000114337603),-0.010693712427316027,0.013632047381302932,np.float64(-0.011084126093144804),np.float64(0.013534804070690631),np.float64(1.1411555973039105),yes,yes,yes,6,0,
pickle,PhiR ts_gsr W30,trend_b_shared_slope,did,notes/review_results/inference_rows_w30.pkl,,14,0.00037525238411433313,np.float64(0.00037525238411433313),ok,0.946044921875,0.946044921875,1e-09,np.float64(-0.009272787781704142),np.float64(0.011129301523038463),-0.010832078132968062,0.011987519484240785,np.float64(-0.011117187267340142),np.float64(0.01186769203556881),np.float64(1.118493173731196),yes,yes,yes,7,0,
engine,sts ts_gsr W60,primary,dmt_change,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",draft_v2.md:89,14,-0.04847102940570617,-0.04847102940570617,ok,0.0267333984375,0.0267333984375,1e-09,-0.0819488978543902,-0.011298403602805372,-0.08824131062885593,-0.006760993934032669,np.float64(-0.08942403134078636),np.float64(-0.007518027470625972),1.1532872849363753,no,no,no,11,0,
engine,sts ts_gsr W60,primary,pcb_change,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",draft_v2.md:90,14,0.03239517991611775,0.03239517991611775,ok,0.04248046875,0.04248046875,1e-09,0.005313358357159267,0.06059653332378101,0.0013304899132193715,0.06375856943147623,np.float64(0.0012897384632868138),np.float64(0.06350062136894868),1.1292419358321766,no,no,no,4,0,
engine,sts ts_gsr W60,primary,fd_did,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",draft_v2.md:92,14,0.014346739579365077,0.014346739579365077,ok,0.2452392578125,0.2452392578125,1e-09,-0.007038787851562497,0.03645704179645336,-0.011465358932213045,0.040255455109786564,np.float64(-0.011155299133355192),np.float64(0.03984877829208534),1.1890982298887809,yes,yes,yes,6,0,
engine,sts ts_gsr W60,primary,resid_did,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",S1_Text.md:7;draft_v2.md:76;draft_v2.md:93,14,-0.06491128009344917,-0.06491128009344917,ok,0.0047607421875,0.0047607421875,1e-09,-0.09662419062350419,-0.028892759156511946,-0.10096097846374896,-0.02600254264169737,np.float64(-0.10348035512307059),np.float64(-0.026342205063827742),1.106700894968997,no,no,no,13,0,
engine,sts ts_gsr W60,sensitivity,dmt_change,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",supplementary.md:11,14,-0.049143529301426674,-0.049143529301426674,ok,0.022705078125,0.022705078125,1e-09,-0.08226660899098062,-0.012784139936951744,-0.08770366686018913,-0.008886211264378885,np.float64(-0.08910274710609664),np.float64(-0.009184311496756706),1.1343502421383813,no,no,no,11,0,
engine,sts ts_gsr W60,sensitivity,pcb_change,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",supplementary.md:12,14,0.024200293220113474,0.024200293220113474,ok,0.10400390625,0.10400390625,1e-09,-0.0019634897565507198,0.04957587567578743,-0.0059690143140885814,0.05440688761691309,np.float64(-0.005847087915149693),np.float64(0.05424767435537664),1.1714521788256065,yes,yes,yes,4,0,
engine,sts ts_gsr W60,sensitivity,fd_did,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",supplementary.md:14,14,0.019114751916666665,0.019114751916666665,ok,0.1082763671875,0.1082763671875,1e-09,-0.0008026585178125139,0.04022990842482142,-0.004982969350751605,0.04335392684230765,np.float64(-0.004765451147708669),np.float64(0.042994954981042),1.1780129734665936,yes,yes,yes,6,0,
engine,sts ts_gsr W60,sensitivity,resid_did,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_gsr_win60.csv",supplementary.md:15,14,-0.05548212257183054,-0.05548212257183054,ok,0.010009765625,0.010009765625,1e-09,-0.08638680092618022,-0.02102213231428486,-0.09087597526346977,-0.017403848543580902,np.float64(-0.09323897888746163),np.float64(-0.017725266256199454),1.1240342570407844,no,no,no,13,0,
engine,sts ts_demean W60,primary,dmt_change,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_demean_win60.csv",draft_v2.md:89,14,-0.06333443767759757,-0.06333443767759757,ok,0.0333251953125,0.0333251953125,1e-09,-0.10880481704598163,-0.012282015892696424,-0.11749008335439508,-0.006603510999909966,np.float64(-0.1195768078636484),np.float64(-0.007092067491546741),1.14881220840648,no,no,no,10,0,
engine,sts ts_demean W60,primary,pcb_change,"recomputed as rev_inference.Engine (Table 2, S1 Table); committed: results/primary_b_ts_demean_win60.csv",draft_v2.md:90,14,0.03977802743136368,0.03977802743136368,ok,0.0306396484375,0.0306396484375,1e-09,0.008939273789936478,0.06918841051695114,0.005106471383303564,0.07425226637418372,np.float64(0.005371012732762061),np.float64(0.0741850421299653),1.1476644935872815,no,no,no,3,0,
