# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=global window_trs=na placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,bin,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
1,PCB,13,0.012050,0.006821,0.010462,0.449982,0.010462,0.476087,-0.010462,-0.441843,0.006821,-0.006821,0.458599,-0.442107,0.449534,-0.441155,-0.441934,0.912824
1,PCB,14,0.014994,0.007159,0.009832,0.451651,0.009832,0.462247,-0.009832,-0.445821,0.007159,-0.007159,0.459730,-0.446226,0.451446,-0.445768,-0.445559,0.919566
1,PCB,15,0.016995,0.005365,0.005215,0.468460,0.005215,0.494595,-0.005215,-0.468432,0.005365,-0.005365,0.496696,-0.467607,0.468670,-0.467681,-0.468430,0.965971
1,PCB,16,0.015073,0.008427,0.008721,0.435876,0.008721,0.466236,-0.008721,-0.428912,0.008427,-0.008427,0.420015,-0.429484,0.436321,-0.428617,-0.429835,0.887841
1,PCB,17,0.013798,0.002461,0.002982,0.505980,0.002982,0.567165,-0.002982,-0.504763,0.002461,-0.002461,0.537773,-0.505106,0.505727,-0.504782,-0.504753,1.025539
1,PCB,18,0.011282,0.004792,0.002883,0.437976,0.002883,0.459836,-0.002883,-0.437839,0.004792,-0.004792,0.424573,-0.436055,0.436697,-0.434202,-0.436029,0.903671
1,PCB,19,0.015539,0.000857,-0.003342,0.488004,-0.003342,0.481220,0.003342,-0.495627,0.000857,-0.000857,0.500925,-0.494590,0.488117,-0.494709,-0.495084,1.004368
1,PCB,20,0.006667,0.008494,0.004249,0.452504,0.004249,0.474310,-0.004249,-0.444261,0.008494,-0.008494,0.456052,-0.443143,0.450816,-0.441474,-0.443340,0.910007
1,PCB,21,0.010109,0.004047,0.005908,0.466704,0.005908,0.526537,-0.005908,-0.462050,0.004047,-0.004047,0.477219,-0.462888,0.466828,-0.462481,-0.463034,0.949019
1,PCB,22,0.023873,0.004862,0.000287,0.465203,0.000287,0.509146,-0.000287,-0.466153,0.004862,-0.004862,0.483831,-0.469845,0.463916,-0.468039,-0.465536,0.956216
1,PCB,23,0.013305,0.007724,0.008535,0.474810,0.008535,0.504843,-0.008535,-0.469202,0.007724,-0.007724,0.472147,-0.471438,0.475472,-0.471284,-0.470318,0.970574
1,PCB,24,0.011636,0.007196,0.010662,0.449743,0.010662,0.499421,-0.010662,-0.439051,0.007196,-0.007196,0.485304,-0.441151,0.451808,-0.442883,-0.441327,0.916067
1,PCB,25,0.006804,0.006055,0.006609,0.409533,0.006609,0.435401,-0.006609,-0.403095,0.006055,-0.006055,0.433111,-0.402331,0.410015,-0.402935,-0.402968,0.826381
1,PCB,26,0.010840,0.015258,0.021612,0.465271,0.021612,0.432825,-0.021612,-0.444460,0.015258,-0.015258,0.474949,-0.445562,0.465276,-0.446183,-0.444211,0.946327
1,PCB,27,0.006380,0.003010,0.003869,0.439857,0.003869,0.475564,-0.003869,-0.438549,0.003010,-0.003010,0.440595,-0.437435,0.441535,-0.439209,-0.440396,0.895087
2,DMT,0,0.015834,0.008862,0.005422,0.483290,0.005422,0.494001,-0.005422,-0.479716,0.008862,-0.008862,0.506089,-0.479466,0.485045,-0.481109,-0.480673,0.983985
2,DMT,1,0.024006,0.010777,0.008587,0.479246,0.008587,0.543407,-0.008587,-0.472797,0.010777,-0.010777,0.505130,-0.474660,0.479271,-0.475188,-0.473775,0.975007
2,DMT,2,0.012084,0.004508,0.003171,0.443882,0.003171,0.481042,-0.003171,-0.440999,0.004508,-0.004508,0.487154,-0.442621,0.442591,-0.441529,-0.439979,0.909810
2,DMT,3,0.004030,0.005146,0.003830,0.471540,0.003830,0.505292,-0.003830,-0.467812,0.005146,-0.005146,0.491321,-0.467173,0.472057,-0.467374,-0.468292,0.949897
2,DMT,4,0.019152,0.006374,0.006308,0.474373,0.006308,0.515140,-0.006308,-0.470578,0.006374,-0.006374,0.482934,-0.470331,0.474495,-0.470800,-0.471146,0.961426
2,DMT,5,0.012026,0.002958,0.003222,0.484078,0.003222,0.579026,-0.003222,-0.480657,0.002958,-0.002958,0.511704,-0.481542,0.482287,-0.479765,-0.479629,0.974233
2,DMT,6,0.018050,0.006780,0.006660,0.479116,0.006660,0.535457,-0.006660,-0.474918,0.006780,-0.006780,0.534402,-0.475068,0.480676,-0.477207,-0.476811,0.969819
2,DMT,7,0.010025,0.007997,0.009498,0.444675,0.009498,0.448566,-0.009498,-0.438483,0.007997,-0.007997,0.481599,-0.438287,0.445433,-0.439439,-0.439580,0.909533
2,DMT,8,0.003887,0.002285,0.004575,0.426003,0.004575,0.435401,-0.004575,-0.423104,0.002285,-0.002285,0.429769,-0.422975,0.425359,-0.422048,-0.422471,0.856623
2,DMT,9,0.009004,0.005860,0.003908,0.373311,0.003908,0.387164,-0.003908,-0.371990,0.005860,-0.005860,0.389044,-0.371597,0.373997,-0.372453,-0.372552,0.769955
2,DMT,10,0.004187,0.004979,0.006524,0.329599,0.006524,0.328501,-0.006524,-0.325671,0.004979,-0.004979,0.338343,-0.324643,0.329069,-0.324448,-0.325624,0.677561
2,DMT,11,0.008540,0.007161,0.003450,0.379687,0.003450,0.377836,-0.003450,-0.375880,0.007161,-0.007161,0.399314,-0.376157,0.379144,-0.375897,-0.375355,0.776059
2,DMT,12,0.008446,0.006012,0.003382,0.422309,0.003382,0.461183,-0.003382,-0.419167,0.006012,-0.006012,0.433555,-0.418931,0.421760,-0.417992,-0.418852,0.852841
2,DMT,13,0.011202,0.007489,0.003683,0.381363,0.003683,0.417259,-0.003683,-0.377461,0.007489,-0.007489,0.392007,-0.377718,0.380363,-0.376751,-0.376973,0.777649
2,DMT,14,0.011566,0.006912,0.005332,0.447196,0.005332,0.476696,-0.005332,-0.443251,0.006912,-0.006912,0.463655,-0.444031,0.446357,-0.443455,-0.442528,0.906916
2,DMT,15,0.009029,0.003681,0.005269,0.403168,0.005269,0.434540,-0.005269,-0.398984,0.003681,-0.003681,0.424291,-0.400657,0.402662,-0.400196,-0.398711,0.814703
2,DMT,16,0.011879,0.007221,0.009695,0.434847,0.009695,0.455897,-0.009695,-0.429065,0.007221,-0.007221,0.443531,-0.428802,0.435781,-0.429374,-0.430014,0.886567
2,DMT,17,0.021414,0.004781,0.008616,0.457825,0.008616,0.524511,-0.008616,-0.455276,0.004781,-0.004781,0.466234,-0.454996,0.456319,-0.452956,-0.454310,0.932430
2,DMT,18,0.008195,0.007996,0.005714,0.400398,0.005714,0.417189,-0.005714,-0.395344,0.007996,-0.007996,0.411317,-0.395621,0.400869,-0.395758,-0.396099,0.814171
2,DMT,19,0.026284,0.013806,0.006617,0.439732,0.006617,0.450133,-0.006617,-0.435028,0.013806,-0.013806,0.455967,-0.433558,0.438810,-0.432927,-0.433490,0.912931
2,DMT,20,0.005159,0.004267,0.004755,0.428614,0.004755,0.463867,-0.004755,-0.425349,0.004267,-0.004267,0.424129,-0.425365,0.428535,-0.425025,-0.425528,0.864367
2,DMT,21,0.005546,0.005989,0.005715,0.397834,0.005715,0.393551,-0.005715,-0.393544,0.005989,-0.005989,0.401554,-0.393460,0.396859,-0.392406,-0.392418,0.805699
2,DMT,22,0.008069,0.003627,0.002428,0.429651,0.002428,0.458008,-0.002428,-0.427864,0.003627,-0.003627,0.429648,-0.427045,0.429148,-0.426272,-0.427497,0.870630
2,DMT,23,0.007463,0.002679,0.002634,0.444770,0.002634,0.461061,-0.002634,-0.443064,0.002679,-0.002679,0.461320,-0.442927,0.444413,-0.442532,-0.442675,0.893822
2,DMT,24,0.009604,0.007073,0.008317,0.432043,0.008317,0.430066,-0.008317,-0.427812,0.007073,-0.007073,0.440232,-0.427331,0.430861,-0.426192,-0.426733,0.879529
2,DMT,25,0.010364,0.003036,0.006820,0.441687,0.006820,0.478611,-0.006820,-0.438485,0.003036,-0.003036,0.453344,-0.438834,0.440690,-0.438364,-0.437555,0.895973
2,DMT,26,0.005518,0.004856,0.008173,0.433048,0.008173,0.443681,-0.008173,-0.426930,0.004856,-0.004856,0.427969,-0.427470,0.433592,-0.428271,-0.427405,0.875355
