# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=60 placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
1,PCB,11,0.028855,0.029791,0.031892,0.398435,0.031884,0.446347,-0.031745,-0.355369,0.029760,-0.029535,0.412018,-0.360805,0.398163,-0.357188,-0.358780,0.824097
1,PCB,12,0.024241,0.027100,0.035022,0.386813,0.035064,0.421899,-0.034779,-0.337628,0.027090,-0.026937,0.406676,-0.338551,0.387471,-0.336817,-0.338863,0.788360
1,PCB,13,0.023900,0.030523,0.034447,0.388174,0.034460,0.396592,-0.034134,-0.340066,0.030534,-0.030285,0.407261,-0.340403,0.387503,-0.340421,-0.339963,0.792195
2,DMT,0,0.034975,0.040013,0.030605,0.385313,0.030650,0.407560,-0.030269,-0.344768,0.039970,-0.039688,0.398586,-0.350752,0.385289,-0.349391,-0.348124,0.830153
2,DMT,1,0.025632,0.033001,0.028320,0.378019,0.028312,0.409574,-0.028111,-0.341363,0.033116,-0.032703,0.419731,-0.340722,0.376910,-0.339997,-0.340094,0.800831
2,DMT,2,0.024058,0.025048,0.026738,0.414755,0.026787,0.487737,-0.026671,-0.376973,0.025020,-0.024955,0.428069,-0.382359,0.415182,-0.379247,-0.381345,0.853215
2,DMT,3,0.023590,0.025728,0.026757,0.402753,0.026736,0.433337,-0.026705,-0.364613,0.025758,-0.025555,0.461150,-0.366129,0.401675,-0.366364,-0.363176,0.827653
2,DMT,4,0.026658,0.055517,0.035542,0.255653,0.035469,0.244568,-0.034429,-0.195657,0.055948,-0.053492,0.280198,-0.196474,0.255550,-0.200796,-0.193484,0.566990
2,DMT,5,0.029537,0.054026,0.052674,0.203888,0.051530,0.177071,-0.045820,-0.130812,0.053068,-0.046604,0.172163,-0.130428,0.207745,-0.135744,-0.137437,0.485840
2,DMT,6,0.030308,0.056430,0.044425,0.272735,0.044218,0.262776,-0.042213,-0.205532,0.055801,-0.054128,0.248554,-0.212191,0.273804,-0.213090,-0.210273,0.605841
2,DMT,7,0.019488,0.029441,0.032524,0.337387,0.032493,0.351300,-0.032196,-0.290549,0.029364,-0.029083,0.351098,-0.293275,0.338561,-0.293533,-0.292079,0.696403
2,DMT,8,0.024052,0.029806,0.030910,0.376150,0.030836,0.414281,-0.030700,-0.334733,0.029798,-0.029681,0.383263,-0.333449,0.376620,-0.330692,-0.337589,0.778032
2,DMT,9,0.024838,0.036295,0.026827,0.366957,0.026750,0.394067,-0.026657,-0.326023,0.036215,-0.035956,0.388144,-0.321546,0.366996,-0.321856,-0.324832,0.759139
2,DMT,10,0.017681,0.028613,0.028192,0.352397,0.028129,0.370114,-0.027907,-0.308170,0.028520,-0.028298,0.360120,-0.308780,0.351598,-0.306979,-0.309831,0.718701
2,DMT,11,0.017996,0.028011,0.025410,0.374444,0.025421,0.396690,-0.025173,-0.334052,0.028011,-0.027847,0.389974,-0.333967,0.374575,-0.333408,-0.334314,0.762826
2,DMT,12,0.018974,0.027189,0.028405,0.385960,0.028413,0.423406,-0.028019,-0.344122,0.027172,-0.027047,0.403349,-0.345165,0.385116,-0.343490,-0.343955,0.782105
2,DMT,13,0.017804,0.023547,0.027223,0.376050,0.027215,0.401048,-0.027067,-0.337613,0.023566,-0.023409,0.400295,-0.338814,0.376407,-0.339354,-0.338334,0.766045
2,PCB,0,0.028282,0.036889,0.046797,0.333044,0.046575,0.339049,-0.044628,-0.282366,0.036822,-0.036301,0.346669,-0.278450,0.334198,-0.281599,-0.283112,0.711917
