# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=30 placebo_fit_trs=na seed=20261120 git=ac1fdc0
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
1,DMT,18,0.056044,0.052210,0.055281,0.527934,0.055041,0.567541,-0.053475,-0.437904,0.051990,-0.050489,0.551966,-0.442196,0.524829,-0.438714,-0.438500,1.033028
1,DMT,19,0.081828,0.061112,0.066458,0.480886,0.066494,0.523015,-0.064277,-0.404183,0.060968,-0.058793,0.509525,-0.405706,0.477871,-0.401679,-0.402248,0.984606
1,DMT,20,0.041052,0.040192,0.043737,0.481496,0.043637,0.541286,-0.042477,-0.412099,0.039999,-0.039311,0.532597,-0.415819,0.479589,-0.414491,-0.414460,0.987538
1,DMT,21,0.043928,0.039412,0.043108,0.541258,0.043045,0.607367,-0.042751,-0.473376,0.039426,-0.039118,0.575288,-0.477830,0.539537,-0.472387,-0.476679,1.075921
1,DMT,22,0.044987,0.049785,0.049033,0.510663,0.049169,0.557378,-0.048315,-0.428914,0.049704,-0.049052,0.501513,-0.435890,0.511043,-0.430089,-0.434736,1.010310
1,DMT,23,0.043227,0.040922,0.043776,0.545291,0.043798,0.593237,-0.043305,-0.476611,0.041010,-0.040705,0.582964,-0.477108,0.544428,-0.475688,-0.475808,1.087169
1,DMT,24,0.060741,0.049123,0.051945,0.557600,0.051770,0.610560,-0.051446,-0.474743,0.048912,-0.048247,0.590826,-0.480700,0.556471,-0.476938,-0.479725,1.112402
1,DMT,25,0.048564,0.051961,0.052292,0.504737,0.052073,0.527681,-0.050623,-0.422162,0.051457,-0.050563,0.521509,-0.419003,0.505890,-0.423311,-0.424148,1.020688
1,DMT,26,0.079581,0.042996,0.048858,0.586852,0.048763,0.693338,-0.048402,-0.523505,0.043142,-0.042492,0.646834,-0.528915,0.588820,-0.522727,-0.527343,1.186548
1,DMT,27,0.045532,0.053534,0.054721,0.493199,0.054780,0.498889,-0.053937,-0.402515,0.053250,-0.052255,0.494504,-0.404331,0.489729,-0.399850,-0.402574,0.968193
1,PCB,0,0.060451,0.056971,0.064101,0.571060,0.063802,0.566509,-0.062571,-0.473054,0.056936,-0.055946,0.572619,-0.474161,0.569592,-0.476827,-0.470273,1.119212
1,PCB,1,0.054669,0.053660,0.047357,0.425418,0.047027,0.480697,-0.045913,-0.357613,0.053305,-0.052500,0.469038,-0.358759,0.424223,-0.355042,-0.362097,0.890871
1,PCB,2,0.044197,0.045470,0.049113,0.483086,0.049177,0.522917,-0.048079,-0.409157,0.045450,-0.044554,0.511432,-0.410876,0.484411,-0.414120,-0.410933,0.996733
1,PCB,3,0.056684,0.051000,0.062772,0.445730,0.062542,0.472779,-0.059783,-0.369924,0.050825,-0.049256,0.467458,-0.368793,0.442329,-0.368427,-0.367817,0.917228
1,PCB,4,0.054998,0.046662,0.043356,0.508839,0.043329,0.590528,-0.042853,-0.437797,0.046682,-0.045535,0.590626,-0.438471,0.503990,-0.437146,-0.440470,1.053264
1,PCB,5,0.056373,0.049550,0.045288,0.446977,0.045673,0.531812,-0.044035,-0.379214,0.050068,-0.048386,0.503397,-0.377130,0.445559,-0.373356,-0.382856,0.926633
1,PCB,6,0.061381,0.046521,0.050868,0.497399,0.051002,0.544871,-0.050096,-0.427348,0.046466,-0.046027,0.542592,-0.432136,0.498611,-0.428742,-0.432431,1.012078
1,PCB,7,0.046292,0.041174,0.044295,0.512853,0.044325,0.572363,-0.043790,-0.444320,0.041224,-0.040823,0.561548,-0.446667,0.511850,-0.446405,-0.445472,1.025685
1,PCB,8,0.039270,0.044328,0.044166,0.487931,0.043986,0.508700,-0.043586,-0.415304,0.044337,-0.043770,0.514849,-0.418003,0.487784,-0.416777,-0.418563,0.966071
1,PCB,9,0.039978,0.047375,0.050567,0.429246,0.050295,0.450534,-0.049283,-0.351130,0.047361,-0.046424,0.447433,-0.357311,0.428556,-0.354453,-0.355577,0.869161
1,PCB,10,0.055625,0.046532,0.050036,0.529334,0.050020,0.568725,-0.049344,-0.457771,0.046466,-0.045836,0.568719,-0.460143,0.528947,-0.459365,-0.456979,1.064242
1,PCB,11,0.097191,0.061894,0.057091,0.557235,0.056872,0.636900,-0.055950,-0.476888,0.061676,-0.060812,0.594946,-0.479020,0.549026,-0.467783,-0.478587,1.113656
1,PCB,12,0.062028,0.076049,0.064326,0.492227,0.064496,0.478708,-0.062550,-0.376601,0.076139,-0.073250,0.467657,-0.377864,0.491742,-0.380056,-0.380520,0.964179
1,PCB,13,0.048089,0.043094,0.048399,0.532229,0.048362,0.574736,-0.047910,-0.455827,0.043127,-0.042383,0.573610,-0.462249,0.530252,-0.456464,-0.457836,1.055412
1,PCB,14,0.049827,0.048601,0.049933,0.504129,0.049926,0.554811,-0.049021,-0.429448,0.048739,-0.048062,0.542749,-0.428422,0.507674,-0.430225,-0.432763,1.009462
1,PCB,15,0.044898,0.038861,0.042179,0.506078,0.042275,0.564065,-0.041759,-0.445749,0.038917,-0.038027,0.568722,-0.443035,0.506769,-0.447456,-0.444675,1.035397
1,PCB,16,0.053814,0.047624,0.051181,0.545142,0.051345,0.598065,-0.050328,-0.463539,0.047581,-0.047279,0.562028,-0.468144,0.542723,-0.460150,-0.466855,1.084174
1,PCB,17,0.057254,0.043574,0.049732,0.529786,0.049854,0.610901,-0.049134,-0.456336,0.043678,-0.042996,0.569107,-0.461908,0.529665,-0.455883,-0.457171,1.057835
1,PCB,18,0.045331,0.047975,0.048804,0.484518,0.048787,0.551571,-0.048152,-0.408951,0.047849,-0.047149,0.505338,-0.417206,0.485345,-0.408587,-0.417843,0.983971
1,PCB,19,0.049707,0.047888,0.047135,0.516937,0.047336,0.556355,-0.046064,-0.445173,0.047798,-0.047157,0.559893,-0.441768,0.517405,-0.441169,-0.440945,1.037418
1,PCB,20,0.041130,0.042673,0.043248,0.524997,0.043071,0.566075,-0.042679,-0.455014,0.042735,-0.042285,0.558890,-0.458271,0.524925,-0.454088,-0.458892,1.050635
1,PCB,21,0.061932,0.044174,0.043920,0.535959,0.043966,0.640714,-0.043595,-0.469548,0.044115,-0.043894,0.594528,-0.476924,0.535120,-0.471135,-0.474792,1.081963
1,PCB,22,0.049273,0.049267,0.042825,0.523174,0.042682,0.571697,-0.042446,-0.446070,0.049131,-0.048428,0.546877,-0.450722,0.522783,-0.445992,-0.451812,1.044660
1,PCB,23,0.059836,0.043171,0.051274,0.545680,0.051135,0.601884,-0.050540,-0.476001,0.042946,-0.042373,0.586990,-0.477693,0.542880,-0.477737,-0.471274,1.099138
1,PCB,24,0.046463,0.039501,0.043944,0.527737,0.044082,0.578070,-0.043628,-0.462882,0.039407,-0.039101,0.584739,-0.465740,0.529930,-0.466853,-0.467199,1.065137
1,PCB,25,0.041526,0.048702,0.049273,0.494126,0.049265,0.526429,-0.048381,-0.412535,0.048972,-0.047821,0.519193,-0.412154,0.495975,-0.414108,-0.412956,0.978325
1,PCB,26,0.047913,0.050372,0.053437,0.500880,0.053522,0.506314,-0.052183,-0.413910,0.050543,-0.049633,0.567161,-0.409113,0.496887,-0.410217,-0.403824,0.997530
1,PCB,27,0.045025,0.048641,0.048408,0.521533,0.048611,0.570293,-0.047455,-0.437084,0.048667,-0.047460,0.552274,-0.441462,0.521308,-0.438296,-0.440492,1.039098
2,DMT,0,0.054978,0.047403,0.046879,0.530588,0.046757,0.560275,-0.046126,-0.465687,0.047188,-0.046633,0.571400,-0.468455,0.532320,-0.468581,-0.468687,1.083051
